0,2013-06-12 12:37:26 -0500,"['/t/privacy', '/t/security']","CloudFlare, PRISM, and Securing SSL Ciphers",http://blog.cloudflare.com/cloudflare-prism-secure-ciphers?,/u/jcs,6
2,2013-06-12 14:03:11 -0500,"['/t/ios', '/t/mobile']",iOS 7 looks familiar... Can’t quite put my finger on it.,http://chris.millr.org/ios-7-looks-familiar-cant-quite-put-my-finger-on-it/,/u/jennifer,2
0,2013-06-12 16:58:29 -0500,"['/t/compsci', '/t/ruby']","Matter, Anti-Matter, and the Unified Theory of Garbage Collection",http://michaelrbernste.in/2013/06/12/matter-anti-matter.html,/u/pushcx,3
0,2013-06-12 18:36:14 -0500,"['/t/privacy', '/t/security']",Why Edward Snowden Is a Hero,http://www.newyorker.com/online/blogs/johncassidy/2013/06/why-edward-snowden-is-a-hero.html,/u/jennifer,1
0,2013-06-12 14:26:03 -0500,"['/t/design', '/t/ios', '/t/mobile']",iOS 7 - a step in the right direction,https://medium.com/trends-predictions/611cfe1cee05,/u/samuelt,2
0,2013-06-12 15:15:42 -0500,['/t/mobile'],Voice-operated dashboard technology riskier than simply talking on a cellphone,http://hosted.ap.org/dynamic/stories/U/US_DISTRACTED_DRIVING?SITE=AP,/u/jennifer,1
1,2013-06-11 22:00:26 -0500,['/t/hardware'],Google Glass Teardown,http://www.catwig.com/google-glass-teardown/,/u/bobbywilson0,8
0,2013-06-11 23:23:35 -0500,"['/t/news', '/t/security']",Guardian reporter delayed e-mailing NSA source because crypto is a pain,http://arstechnica.com/security/2013/06/guardian-reporter-delayed-e-mailing-nsa-source-because-crypto-is-a-pain/,/u/jcs,5
0,2013-06-11 22:51:30 -0500,"['/t/video', '/t/event', '/t/freebsd']",BSDCan 2013 FreeBSD Presentation Videos,http://www.freebsdnews.net/2013/06/11/bsdcan-2013-freebsd-presentation-videos/,/u/jcs,2
3,2013-06-11 09:19:25 -0500,['/t/hardware'],2013 MacBook Air: PCIe SSDs at 800 MB/s,http://www.anandtech.com/show/7058/2013-macbook-air-pcie-ssd-and-haswell-ult-inside,/u/jennifer,6
0,2013-06-11 15:27:18 -0500,['/t/devops'],New anomaly detection framework from Etsy,http://codeascraft.com/2013/06/11/introducing-loupe/,/u/kb,4
16,2013-06-11 02:09:10 -0500,['/t/compsci'],Three Useful Monads,http://adit.io/posts/2013-06-10-three-useful-monads.html,/u/bogdan,9
1,2013-06-11 10:44:17 -0500,"['/t/compsci', '/t/mac']",How OS X “Mavericks” works its power-saving magic,http://arstechnica.com/apple/2013/06/how-os-x-mavericks-works-its-power-saving-magic/,/u/jcs,5
5,2013-06-11 08:50:17 -0500,['/t/hardware'],Mac Pro,http://www.apple.com/mac-pro/,/u/jennifer,3
0,2013-06-11 16:37:57 -0500,"['/t/law', '/t/privacy']",Stop Watching Us,https://optin.stopwatching.us/,/u/kyle,2
0,2013-06-11 15:55:25 -0500,['/t/security'],Certificate Transparency - an effort to make the Public Key Infrastructure more secure.,http://www.certificate-transparency.org/,/u/wally,2
0,2013-06-10 23:13:34 -0500,"['/t/compsci', '/t/privacy']",Using Metadata to find Paul Revere,http://kieranhealy.org/blog/archives/2013/06/09/using-metadata-to-find-paul-revere/,/u/kyle,4
1,2013-06-10 16:59:58 -0500,"['/t/programming', '/t/python']",Replacing Python: candidates,http://roscidus.com/blog/blog/2013/06/09/choosing-a-python-replacement-for-0install/,/u/passy,5
0,2013-06-10 16:49:47 -0500,"['/t/openbsd', '/t/person']",Philip Guenther: t2k13: guenther's tale,http://undeadly.org/cgi?action=article&sid=20130610214730,/u/kyle,4
2,2013-06-10 12:00:25 -0500,"['/t/news', '/t/release']",HP has EOL'd OpenVMS,http://www.theregister.co.uk/2013/06/10/openvms_death_notice/,/u/jcs,5
1,2013-06-10 13:28:00 -0500,"['/t/openbsd', '/t/person']","Landry Breuil: t2k13 hackathon report - firefox, webkit2 & xfce",http://undeadly.org/cgi?action=article&sid=20130610181837,/u/kyle,2
0,2013-06-10 14:24:07 -0500,"['/t/hardware', '/t/mobile', '/t/release']",What Apple revealed at WWDC 2013,http://news.cnet.com/8301-13579_3-57588515-37/what-apple-revealed-at-wwdc-2013/,/u/jennifer,1
0,2013-06-10 09:39:22 -0500,['/t/programming'],Rakudo Star 2013.05 — useful and usable Perl 6,http://rakudo.org/2013/05/31/rakudo-star-2013-05-released/,/u/lelf,2
2,2013-06-09 14:24:02 -0500,"['/t/news', '/t/person', '/t/privacy']",Edward Snowden: the whistleblower behind revelations of NSA surveillance,http://www.guardian.co.uk/world/2013/jun/09/edward-snowden-nsa-whistleblower-surveillance,/u/jcs,13
3,2013-06-09 14:23:36 -0500,"['/t/linux', '/t/security']",SELinux's toxic mistake,http://utcc.utoronto.ca/~cks/space/blog/linux/SELinuxToxicMistake,/u/jcs,8
