1,2014-12-05 19:08:07 -0600,"/t/video,/t/programming",Lamdu - Towards a next generation IDE,http://vimeo.com/97648370,/u/puffnfresh,2
1,2014-12-05 13:10:24 -0600,/t/programming,Discoverability of Functions in Functional Languages,http://two-wrongs.com/discoverability-of-functions-in-functional-languages,/u/bitemyapp,5
1,2014-12-05 15:18:03 -0600,"/t/compsci,/t/distributed,/t/programming",98-023A Concurrent and Distributed Programming with Inferno and Limbo,http://www.gemusehaken.org/people/pip/98-023/,/u/sevan,3
0,2014-12-05 13:03:13 -0600,"/t/api,/t/dotnet,/t/programming",Introducing .NET Core,http://blogs.msdn.com/b/dotnet/archive/2014/12/04/introducing-net-core.aspx,/u/tedu,4
4,2014-12-04 11:02:42 -0600,/t/javascript,"Node.js team splits into new project, Io.js",http://www.wired.com/2014/12/io-js/,/u/dopatraman,32
1,2014-12-05 09:48:36 -0600,"/t/api,/t/ruby",Keeping it Simple: APIs and Sinatra,https://blog.engineyard.com/2014/doing-an-api-mashup-with-sinatra,/u/PJ,1
0,2014-12-05 12:39:54 -0600,/t/ruby,Timeout Quickly,https://engineering.heroku.com/blogs/2014-12-05-timeout-quickly,/u/craigkerstiens,1
3,2014-12-04 16:40:39 -0600,"/t/api,/t/distributed",Why the data center needs an operating system,http://radar.oreilly.com/2014/12/why-the-data-center-needs-an-operating-system.html,/u/apy,9
0,2014-12-04 14:21:41 -0600,"/t/haskell,/t/programming",24 Days of GHC Extensions: Record Wildcards,https://ocharles.org.uk/blog/posts/2014-12-04-record-wildcards.html,/u/ocharles,12
4,2014-12-05 09:48:05 -0600,"/t/ask,/t/meta",Can you see who likes a post / comment?,/s/ts7n8s/can_you_see_who_likes_post_comment,/u/stig,4
1,2014-12-04 09:43:05 -0600,"/t/compsci,/t/math",HyperLogLog and MinHash,http://tech.adroll.com/blog/data/2013/07/10/hll-minhash.html,/u/ludflu,14
1,2014-12-04 09:48:32 -0600,"/t/lisp,/t/python,/t/release",Hy - An embedded Lisp for Python,http://docs.hylang.org/en/latest/,/u/RiderOfGiraffes,11
1,2014-12-04 14:54:02 -0600,"/t/programming,/t/scala",A farewell note to a programming language,http://matthiasnehlsen.com/blog/2014/12/04/Farewell-Scala/,/u/penberg,5
0,2014-12-04 15:21:31 -0600,"/t/hardware,/t/linux",MIPS Creator CI20 development board now available for only $65 (USD),http://blog.imgtec.com/powervr/mips-creator-ci20-development-board-now-available,/u/journeysquid,6
0,2014-12-04 12:59:21 -0600,"/t/lisp,/t/programming",s7: A tiny embeddable scheme,https://ccrma.stanford.edu/software/snd/snd/s7.html,/u/zem,7
0,2014-12-04 10:07:19 -0600,"/t/show,/t/api,/t/hardware",Habitat – Home Automation for Products You Already Own (my First KS),https://www.kickstarter.com/projects/652024705/habitat-home-automation-for-products-you-already-o,/u/ry_brink,8
0,2014-12-04 02:32:48 -0600,"/t/lisp,/t/perl","Why Lisp macros are cool, a Perl perspective (2005)",http://lists.warhead.org.uk/pipermail/iwe/2005-July/000130.html#,/u/daGrevis,20
0,2014-12-04 09:25:47 -0600,"/t/databases,/t/lua,/t/scaling",Redis Pipelining and Scripting,http://useartisan.com/blog/redis-pipelining-and-scripting/,/u/ludflu,8
0,2014-12-04 10:27:24 -0600,"/t/programming,/t/rust",The story of my childhood or: Rust on the PSP,http://fnordig.de/2014/12/03/a-story-of-hacking-or-rust-on-the-psp/,/u/steveklabnik,4
0,2014-12-04 13:37:42 -0600,"/t/javascript,/t/programming",24 Days of PureScript,https://gist.github.com/paf31/8e9177b20ee920480fbc,/u/paf31,2
1,2014-12-04 08:22:12 -0600,/t/programming,Gangnam Style Has Been Viewed So Many Times It Broke YouTube’s Code,http://techcrunch.com/2014/12/03/gangnam-style-has-been-viewed-so-many-times-it-broke-youtubes-code/,/u/caius,4
0,2014-12-04 07:25:20 -0600,/t/math,Extending Van Gogh's Starry Night with Inpainting,http://blog.wolfram.com/2014/12/01/extending-van-goghs-starry-night-with-inpainting/,/u/journeysquid,4
0,2014-12-04 11:21:00 -0600,"/t/compsci,/t/reversing",Close Encounters with Symbolic Execution (Part 2),http://blog.trailofbits.com/2014/12/04/close-encounters-with-symbolic-execution-part-2/,/u/artem,1
3,2014-12-03 11:58:41 -0600,/t/science,24/192 Music Downloads are Very Silly Indeed (2012),http://xiph.org/~xiphmont/demo/neil-young.html,/u/journeysquid,16
0,2014-12-04 11:05:10 -0600,/t/design,Design Explosions: Mapping on iOS,https://medium.com/@uxlaunchpad/design-explosions-mapping-on-ios-ad4ec6ba5c59,/u/pushcx,1
