2,2015-07-12 03:32:58 -0500,"/t/compsci,/t/math,/t/science",How Shazam works,http://coding-geek.com/how-shazam-works/,/u/zg,10
0,2015-07-12 17:44:06 -0500,"/t/c,/t/haskell,/t/programming",Translating Haskell to C++ metaprogramming,http://www.vandenoever.info/blog/2015/07/12/translating-haskell-to-c++.html,/u/pushcx,1
12,2015-07-11 08:24:39 -0500,/t/security,Bitsquatting: DNS Hijacking without exploitation,http://dinaburg.org/bitsquatting.html,/u/pushcx,24
1,2015-07-12 01:01:09 -0500,/t/security,Tunneling Data and Commands Over DNS to Bypass Firewalls,https://zeltser.com/c2-dns-tunneling/,/u/jitterted,6
3,2015-07-11 14:02:49 -0500,"/t/law,/t/security",Cameron's Push to Ban Encryption,http://www.theguardian.com/world/2015/jul/07/uk-and-us-demands-to-access-encrypted-data-are-unprincipled-and-unworkable,/u/kristof,19
0,2015-07-11 23:43:36 -0500,/t/compsci,Higher-Order Functional Reactive Programming in Bounded Space,http://research.microsoft.com/apps/pubs/default.aspx?id=158828,/u/kragen,7
0,2015-07-12 12:49:37 -0500,"/t/cryptocurrencies,/t/python",Cointrol — Bitcoin trading bot written in Python,https://github.com/jkbrzt/cointrol,/u/av,1
0,2015-07-11 15:57:53 -0500,"/t/compilers,/t/compsci",Generating Compiler Optimizations from Proofs,http://www.cs.cornell.edu/~ross/publications/proofgen/,/u/animatronic,8
4,2015-07-11 09:16:41 -0500,"/t/law,/t/privacy","""Seeing Like a Geek"": politics and open data",http://crookedtimber.org/2012/06/25/seeing-like-a-geek/,/u/hdevalence,8
0,2015-07-11 10:54:10 -0500,"/t/databases,/t/devops",Switching user database on a running system,http://labs.spotify.com/2015/06/23/user-database-switch/,/u/pushcx,9
3,2015-07-11 07:14:08 -0500,"/t/practices,/t/programming",The Secret Startup That Saved the Worst Website in America,http://www.theatlantic.com/technology/archive/2015/07/the-secret-startup-saved-healthcare-gov-the-worst-website-in-america/397784/,/u/mulander,5
1,2015-07-11 10:52:26 -0500,/t/databases,Data modeling with multi-model databases,http://radar.oreilly.com/2015/07/data-modeling-with-multi-model-databases.html,/u/pushcx,5
0,2015-07-11 08:14:21 -0500,/t/compilers,The evolution of a programming language over four years.,http://codehereandthere.blogspot.com/2015/07/the-evolution-of-programming-language.html,/u/pushcx,7
0,2015-07-11 10:41:37 -0500,/t/security,OPM got hacked and all I got was this stupid e-mail,http://arstechnica.com/security/2015/07/opm-got-hacked-and-all-i-got-as-a-former-federal-employee-was-a-stupid-e-mail/,/u/zgrep,5
7,2015-07-10 14:17:55 -0500,"/t/openbsd,/t/virtualization",OpenBSD on Digital Ocean,http://www.tubsta.com/2015/04/openbsd-on-digital-ocean/,/u/birkelund,24
0,2015-07-11 01:41:46 -0500,"/t/networking,/t/programming",NYSE Outage Postmortem,https://www.nyse.com/market-status/history,/u/kb,8
1,2015-07-11 00:38:30 -0500,"/t/show,/t/science,/t/web","NeuroBB: The EEG, BCI, and Neurofeedback Forum",http://neurobb.com,/u/Curiositry,7
0,2015-07-10 19:32:11 -0500,"/t/devops,/t/linux",static-get: linux static binaries for lazy people,https://github.com/minos-org/minos-static,/u/javier-lopez,15
10,2015-07-11 19:51:45 -0500,"/t/ask,/t/culture,/t/meta",An Official IRC Channel for Lobsters,/s/tijdz1/official_irc_channel_for_lobsters,/u/kristof,4
1,2015-07-10 21:11:36 -0500,"/t/games,/t/lisp",Making Crash Bandicoot - GOOL,http://all-things-andy-gavin.com/2011/03/12/making-crash-bandicoot-gool-part-9/,/u/calvin,5
1,2015-07-10 10:56:33 -0500,"/t/ios,/t/ipv6,/t/mac",Apple and IPv6 - Happy Eyeballs,https://www.ietf.org/mail-archive/web/v6ops/current/msg22455.html,/u/jcs,18
24,2015-07-09 18:02:32 -0500,"/t/javascript,/t/web","JavaScript developers are incredible at problem solving, unfortunately",http://cube-drone.com/comics/c/relentless-persistence,/u/zg,53
0,2015-07-10 19:36:33 -0500,/t/networking,wget-finder for packagers,http://javier.io/blog/en/2015/02/27/wget-finder.html,/u/javier-lopez,5
1,2015-07-10 21:27:36 -0500,"/t/ask,/t/practices",Any experience with Specification by Example?,/s/uwl36l/any_experience_with_specification_by,/u/GeoffWozniak,7
2,2015-07-10 12:42:47 -0500,/t/compsci,A Faster Pseudopolynomial Time Algorithm for Subset Sum,http://arxiv.org/abs/1507.02318,/u/chaoxu,7
